Random waveform, supplied seed
Total number of intervals = 150 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682)
Average QPS expected = 50033
Timestamp start: 1684936537827
Timestamp end: 1684937738259

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      436.6   973.8    74.4   122.3   140.3   333.2   437.6   515.8   564.7   608.9   659.7   742.5  1593.9 10896.4 32223.1  18749.0    18735
read      301.6   358.3    68.9   117.7   132.7   259.2   329.8   370.8   401.2   436.7   481.9   556.6   856.7  3584.9 11591.1  86382.6    86505
read      294.7   321.2    68.9   118.0   133.1   256.5   326.2   367.7   397.9   433.2   476.2   545.5   744.7  3206.9 12265.3  92993.6    93039
read      292.2   231.4    68.9   117.3   132.0   260.7   330.6   370.9   401.1   435.6   476.9   541.6   726.0  2119.9  7822.8  75924.5    75999
read      418.3   665.2    68.9   118.9   135.2   298.5   428.0   536.7   614.0   693.3   791.7   923.3  1320.8  8873.6 30953.5  32274.0    32324
read      302.9   405.7    68.9   118.2   133.2   260.2   330.8   371.8   402.2   437.4   481.6   551.9   805.0  4358.6 18259.0  84168.8    84255
read      288.2   280.3    68.9   116.1   130.7   255.2   324.3   364.4   393.6   427.3   466.8   527.6   697.1  2924.3  8950.8  81793.6    81759
read      399.9   691.0    68.9   117.0   132.7   284.0   388.4   458.3   532.7   641.7   784.3   951.2  1334.5  9312.5 31383.9  37283.5    37291
read      312.1   374.2    68.9   115.8   130.6   271.5   343.9   386.2   416.7   451.1   494.1   564.9  1046.2  4649.7 12465.3  53761.9    53818
read      430.1   691.5    68.9   119.0   135.5   310.2   456.6   576.7   639.6   706.5   792.6   915.6  1303.2  9520.2 30441.2  30300.2    30297
read      431.6   720.4    74.4   118.7   135.3   302.6   444.8   572.3   645.7   722.4   815.2   937.1  1281.7  9367.9 31516.8  31522.5    31569
read      365.8   511.5    68.9   115.9   131.3   275.4   369.6   429.4   472.8   549.6   689.0   899.4  1252.7  6257.5 25567.7  38914.1    38927
read      413.7  1096.8    68.9   133.8   158.3   321.2   383.2   416.4   438.9   465.4   513.4   598.5  2662.3 12918.9 37796.2  10623.1    10652
read      300.9   384.0    63.8   118.4   134.0   258.3   326.0   367.3   398.2   434.7   482.3   559.9   794.5  4049.5 12643.3  97942.8    98119
read      305.9   345.3    68.9   114.9   129.4   267.3   338.4   379.4   409.5   443.6   484.6   553.1  1059.8  3425.3 12487.5  48244.6    48176
read      384.2   441.4    68.9   119.3   135.7   288.1   399.8   476.4   563.7   661.7   776.9   914.2  1148.7  4615.6 12815.3  34931.5    34929
read      292.5   201.6    63.8   118.4   133.2   265.0   336.9   377.1   405.9   439.1   478.2   539.3   679.9  1819.5  7695.9  69886.6    69735
read      370.2   516.5    68.9   125.1   143.0   328.3   417.8   471.4   527.7   583.0   641.3   727.1   891.3  2310.5 15941.2  20797.5    20753
read      289.1   209.2    68.9   118.9   133.9   259.1   327.6   367.8   397.1   430.8   471.1   538.3   701.8  1926.8  7589.3  84751.4    84642
read      391.0   376.8    68.9   120.1   136.2   273.5   389.6   495.8   611.2   732.9   856.7   999.3  1239.4  3289.2 11635.9  42297.5    42333
read      304.4   273.5    68.9   118.4   133.3   270.9   343.4   385.4   415.2   448.9   490.9   554.9   808.9  2847.5  7933.8  61496.2    61587
read      296.3   235.0    68.9   119.5   134.5   264.7   335.3   376.5   406.5   441.7   483.8   547.4   711.2  2398.6  8083.9  78007.9    77998
read      294.3   256.8    68.9   119.9   135.7   259.2   327.7   368.6   399.1   435.7   483.4   557.7   733.8  2638.3 10888.8  97811.2    97625
read      421.6   606.7    74.4   123.6   141.2   332.0   461.2   561.8   617.8   676.5   747.0   848.6  1126.9  8046.9 29000.8  23744.8    23781
read      307.1   396.4    68.9   118.3   133.0   267.3   338.8   379.9   409.9   444.8   487.1   552.9   848.3  4040.0 14456.9  66587.2    66723
read      421.0   538.6    74.4   122.6   139.5   305.7   432.5   546.8   636.0   730.1   836.5   970.2  1325.6  5577.9 27689.6  31060.1    31016
read      408.7   487.3    68.9   121.8   138.0   282.2   385.8   466.1   557.2   717.1   918.2  1118.3  1468.1  4346.5 15249.6  47409.6    47394
read      295.2   282.0    68.9   119.2   134.4   255.0   324.8   365.9   396.2   431.6   476.4   547.9   794.4  3009.5  7896.0  95366.2    95335
read      409.0  1330.0    86.8   168.2   198.1   297.8   336.3   359.1   375.4   397.3   427.5   493.6  3184.8 30285.6 37125.6   5216.8     5252
read      312.1   280.3    68.9   121.6   137.4   276.1   350.2   393.0   424.2   459.6   506.6   581.8   849.9  2882.3  8128.8  65793.6    65908
read      403.5   640.7    68.9   126.7   145.1   341.2   431.4   497.5   548.2   596.5   649.2   732.1  1056.6  8495.9 31132.1  16945.5    16889
read      388.3   405.0    68.9   120.5   136.7   282.8   390.8   466.0   550.6   667.0   818.5   994.7  1296.0  3989.2 12175.3  42981.0    42912
read      291.1   309.1    68.9   117.5   132.4   251.0   317.7   358.1   388.2   423.9   468.8   540.1   777.6  3366.2  8568.1  99928.8    99898
read      422.2   657.6    68.9   120.1   137.1   322.5   455.9   559.8   615.5   674.8   748.7   857.8  1262.0  9045.9 30759.4  26307.2    26385
read      430.3   851.3    68.9   121.2   138.7   335.4   454.5   545.8   593.7   642.8   703.1   799.9  1378.1 11737.9 35288.7  22593.1    22616
read      335.3   475.2    68.9   117.1   132.2   272.6   350.5   398.5   433.0   472.6   531.2   649.3  1323.8  5350.1 20099.1  50709.5    50605
read      283.6   229.0    68.9   116.3   131.1   250.2   317.6   356.8   385.1   418.1   458.7   520.3   683.5  2877.4  7097.5  90366.0    90283
read      371.9   294.2    68.9   119.2   136.4   315.5   424.7   502.7   561.6   620.4   687.1   784.6   946.8  3140.6  9496.6  26213.9    26273
read      393.7   430.2    68.9   117.5   133.0   264.0   369.1   466.5   602.7   756.7   908.8  1066.2  1323.3  3824.6 14207.1  48461.0    48521
read      410.8   600.0    68.9   115.3   131.2   283.8   419.4   548.4   630.9   714.0   806.1   925.4  1351.4  5938.3 30479.3  34097.9    34058
read      289.4   352.3    68.9   114.4   128.6   253.7   320.1   358.7   387.1   420.2   459.6   516.5   728.9  4027.8 12880.5  75594.5    75648
read      401.2   735.9    68.9   119.2   136.2   324.4   420.6   485.8   536.2   582.5   631.6   706.8  1330.2  9101.1 31771.8  19368.9    19482
read      347.0   419.7    68.9   125.6   145.7   320.3   387.0   423.8   449.9   483.7   537.9   608.2   784.4  4860.7 24553.9  14980.1    15054
read      301.2   298.0    68.9   118.4   133.5   264.2   335.9   376.6   406.4   441.1   484.9   553.7   795.8  3410.0  9101.4  75764.9    75754
read      378.6  1240.8    86.8   164.7   190.5   280.9   316.3   337.3   352.5   370.5   395.6   443.1  2090.9 25399.9 35928.2   5179.8     5187
read      385.6   341.8    74.4   129.3   151.7   339.0   430.3   488.9   543.6   601.0   662.5   754.3   921.8  3867.9 12158.4  17708.5    17656
read      280.1   260.4    63.8   114.5   129.5   248.1   314.7   353.3   381.8   415.2   456.4   519.7   685.0  2281.5  8430.2  96296.2    96343
read      286.1   188.1    63.8   113.5   128.3   264.8   335.5   374.9   401.2   429.5   461.3   507.4   631.2  1271.1  6360.0  36584.0    36665
read      280.4   204.7    63.8   114.9   129.8   253.6   320.6   359.5   387.8   420.1   458.7   517.3   657.2  1690.3  8277.2  85455.0    85269
read      287.1   200.3    68.9   114.4   129.6   267.3   338.9   376.8   400.8   426.6   456.3   500.9   619.4  1229.8  8301.6  31570.0    31525
read      286.4   215.1    63.8   113.9   128.9   260.0   328.6   367.9   396.5   428.7   466.5   527.8   700.4  1547.6  7838.2  61858.8    61798
read      292.1   269.9    74.4   134.8   156.5   286.7   326.3   346.2   361.0   376.5   398.4   431.8   529.6  3853.1 11428.5  12246.0    12253
read      302.1   228.3    68.9   120.9   139.1   286.1   351.1   385.1   407.8   431.9   460.2   504.2   633.1  2027.3 10176.1  25759.1    25710
read      289.6   201.5    68.9   118.2   133.7   264.1   332.5   371.2   399.4   432.2   470.9   533.8   672.9  1574.7  7922.2  80046.4    79937
read      292.4   397.5    80.4   158.1   184.1   276.2   305.8   321.1   334.0   346.8   366.7   396.3   489.1  4002.9 17983.8   7284.8     7271
read      284.2   184.0    63.8   117.9   133.2   257.7   325.3   364.4   393.1   426.3   465.4   524.8   659.9  1476.7  6162.8  85616.8    85861
read      276.8   193.2    68.9   115.9   131.0   248.8   315.3   353.6   381.8   414.5   454.5   512.9   647.1  1429.6  7741.9  91382.8    91467
read      283.6   195.2    68.9   114.7   129.8   258.6   327.2   365.8   393.7   425.8   463.6   522.5   664.2  1406.4  7940.0  72375.6    72217
read      293.1   247.5    68.9   116.4   131.8   270.9   343.5   381.1   405.4   431.4   461.0   506.0   634.4  2676.2 11199.2  31077.9    31080
read      279.6   171.6    68.9   115.5   130.5   255.4   322.2   360.6   388.7   421.1   459.5   513.8   636.5  1267.9  6218.3  76921.0    76878
read      279.8   199.3    68.9   115.9   130.9   253.0   320.4   358.9   386.9   419.6   459.0   515.4   641.5  1614.3  7200.6  84501.6    84584
read      288.4   186.1    74.4   134.2   156.1   286.0   327.0   347.6   362.5   378.5   399.1   431.0   519.8  2282.7  6716.6  12514.4    12492
read      297.1   184.7    68.9   117.9   133.9   276.3   345.4   385.3   412.9   443.6   479.7   537.4   673.7  1419.7  6707.7  57076.2    57106
read      276.7   192.1    63.8   115.0   130.1   248.8   314.8   353.6   382.3   415.4   455.7   514.0   648.1  1382.5  7421.2  96363.5    96245
read      285.9   258.8    80.4   161.3   186.7   274.4   303.9   319.2   331.5   344.6   364.4   394.7   476.0  3800.1 12100.2   6762.6     6791
read      281.8   174.6    63.8   116.5   131.8   254.6   321.6   361.2   389.7   422.8   463.4   527.4   672.0  1533.7  5320.5  90750.2    90728
read      285.3   347.2    80.4   166.1   192.0   266.8   291.7   306.4   316.8   330.8   348.2   380.4   474.8  6440.7 12712.0   5162.4     5151
read      290.9   195.1    63.8   119.9   135.9   261.3   332.0   372.1   401.3   435.1   477.0   545.4   702.6  1752.1  7461.1  82836.5    82969
read      293.7   222.1    63.8   116.1   131.4   268.9   342.5   384.2   412.4   443.1   477.6   533.1   664.8  1230.3  8572.1  42519.6    42635
read      272.2   175.6    63.8   114.4   129.3   244.3   309.5   347.6   375.7   408.2   449.0   507.6   636.8  1283.0  6217.3  99433.6    99337
read      275.1   182.3    63.8   114.8   129.6   247.2   313.3   351.4   379.4   411.8   451.8   508.9   640.2  1741.9  6168.6  95140.5    95192
read      283.1   190.1    63.8   114.6   129.5   258.8   326.3   365.4   393.5   425.6   463.0   519.9   654.0  1474.9  6386.3  69259.2    69200
read      290.4   184.3    63.8   114.5   129.8   267.1   338.4   378.8   406.5   437.8   472.8   533.9   671.5  1280.5  6349.6  49332.5    49459
read      290.9   221.1    68.9   115.7   131.5   270.2   342.0   378.3   401.5   426.8   455.9   499.5   623.8  1946.9  9579.7  29122.5    29055
read      279.8   176.4    68.9   113.6   128.3   257.4   323.7   361.4   388.6   420.0   457.0   508.9   633.5  1313.7  7550.4  64383.9    64324
read      277.1   284.3    80.4   164.2   189.2   263.0   289.0   303.4   313.8   326.1   343.3   372.3   462.4  4264.6 12166.3   5708.5     5705
read      283.6   188.1    68.9   116.5   131.9   258.4   325.9   364.5   392.1   423.8   462.0   520.8   655.0  1671.6  6741.8  84817.4    84816
read      290.8   220.6    68.9   119.4   136.3   277.7   342.7   374.0   394.5   416.8   442.3   480.2   593.5  1916.7  8368.6  23678.6    23714
read      278.1   195.3    68.9   114.1   128.8   254.3   320.5   358.4   385.8   417.4   455.1   507.7   630.6  1430.9  7729.4  74139.0    74116
read      289.7   201.4    68.9   121.7   139.2   283.9   343.4   371.3   389.4   408.5   432.5   467.3   559.6  1537.9  7849.5  19902.0    19948
read      288.5   207.9    68.9   114.9   129.9   264.4   335.7   376.4   403.8   433.7   466.9   519.1   639.0  1695.8  6933.4  44118.4    44213
read      297.9   253.7    68.9   122.8   140.7   288.3   349.6   377.7   396.4   417.5   442.1   478.5   596.1  2816.1  9934.3  19519.6    19454
read      291.0   278.0    86.8   160.7   188.5   275.7   305.7   321.7   334.6   348.0   368.3   400.0   493.5  5184.5  8913.9   7280.2     7190
read      312.0   217.8    68.9   121.3   138.8   292.1   360.8   399.2   426.5   456.6   494.3   555.3   711.5  1659.5  8634.7  47688.0    47657
read      303.4   187.6    68.9   118.7   135.7   284.6   352.4   391.3   418.4   447.8   482.8   539.9   678.8  1563.9  6219.9  44420.2    44399
read      289.1   411.5    86.8   163.3   188.2   267.6   295.0   310.6   320.7   334.8   351.0   378.6   493.3  7520.0 13634.6   6521.9     6481
read      280.6   310.9    80.4   163.8   187.6   262.6   288.4   303.0   313.9   326.6   343.3   372.1   465.8  4605.7 10908.4   5759.6     5807
read      284.6   176.5    63.8   117.0   132.3   259.3   327.8   367.0   395.1   427.6   466.7   528.2   662.5  1344.9  4512.8  82967.6    83137
read      296.3   281.8    74.4   144.3   170.0   287.4   321.6   340.2   353.6   369.4   390.5   423.5   534.5  3535.7 12091.5   9653.9     9580
read      309.2   216.5    68.9   121.6   139.3   290.6   358.9   396.9   423.2   451.8   486.3   542.3   685.0  1406.2  8978.5  37323.2    37385
read      308.7   232.4    63.8   120.5   138.2   290.0   358.1   395.4   421.1   448.8   481.3   536.8   686.4  1607.3 11184.5  33744.5    33706
read      305.3   232.8    68.9   119.5   136.6   287.1   353.5   391.0   416.5   443.8   475.2   530.0   678.7  1761.2  9096.8  35160.5    35204
read      301.6   196.3    68.9   118.5   134.8   281.8   349.3   388.3   415.6   445.9   482.4   540.2   684.4  1459.5  7893.9  50401.1    50438
read      296.9   186.7    68.9   116.7   133.0   277.8   346.5   385.7   412.3   441.4   474.8   530.4   664.0  1242.2  7757.8  48771.1    48878
read      301.3   216.9    68.9   118.1   134.5   279.1   349.9   389.8   417.0   446.7   481.8   539.3   675.9  1650.2  9724.0  42835.5    42682

Total QPS = 50030.1 (60036176 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 14828934978 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.94%,49.24%,100.00%
