Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684491887836
Timestamp end: 1684493088472

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      349.7   325.6   160.7   212.6   224.7   305.1   359.0   395.6   425.4   462.3   507.5   571.9   778.1  3613.6 12500.2  65640.5    65694
read      475.4   725.0   160.7   214.8   228.9   380.6   477.7   541.7   593.7   661.6   742.8   884.0  1366.8  9649.1 31549.8  29582.9    29574
read      469.5   599.5   160.7   212.7   226.1   356.0   457.6   528.0   588.3   674.2   798.8   958.0  1646.5  6678.0 29900.3  51443.6    51355
read      353.2   267.1   160.7   212.5   224.7   307.9   362.8   399.1   429.4   467.2   514.5   585.4   902.7  3304.5 10211.3  67439.4    67361
read      516.4  1157.3   160.7   219.7   234.4   397.7   489.8   540.3   574.4   612.3   660.0   743.8  2518.4 15355.8 36142.8  16296.8    16287
read      354.9   377.9   160.7   214.4   226.3   307.8   359.7   392.9   419.5   453.8   499.0   571.8   963.5  3784.7 13782.2  81460.7    81508
read      335.9   350.3   160.7   210.1   222.0   297.2   344.8   374.6   398.5   429.2   469.8   533.6   708.5  3403.1 12792.4  87644.3    87619
read      328.4   289.6   160.7   209.9   221.8   294.3   338.4   365.8   387.0   413.4   450.7   508.6   711.4  2796.8 11199.5  99147.5    99068
read      465.6   530.7   160.7   210.5   223.5   344.8   451.1   524.0   587.9   681.2   824.4   979.8  1681.5  5949.8 19225.6  51183.1    51267
read      488.0  1064.6   160.7   219.8   234.8   396.7   471.7   509.2   535.1   564.1   599.6   667.6  2119.1 13740.3 32381.6  11782.9    11822
read      350.9   402.5   160.7   211.8   223.9   304.1   351.8   380.8   402.5   431.6   470.9   541.6  1178.9  4732.7 13481.8  97374.9    97494
read      329.5   362.2   160.7   209.2   221.2   293.8   338.3   366.1   387.6   414.4   452.9   512.6   714.4  3496.0 10194.6  97308.0    97350
