Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684493277675
Timestamp end: 1684494478102

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      423.8   263.5   160.7   219.8   235.1   381.3   470.5   526.8   566.9   610.0   658.1   724.8   890.0  3204.3  9201.9  30317.8    30297
read      421.9   243.3   160.7   219.4   235.2   380.2   469.8   525.9   566.1   609.8   658.6   725.9   895.7  2083.5  8814.6  31550.9    31569
read      456.9   470.6   160.7   217.0   231.5   385.3   484.9   546.8   597.4   658.0   730.7   855.7  1246.3  5332.6 18655.1  38917.7    38927
read      477.0   870.7   160.7   225.8   243.9   417.1   487.1   521.5   544.4   572.3   606.8   667.5  1711.9 10073.2 32812.2  10668.0    10652
read      343.0   351.0   160.7   211.0   223.1   297.7   343.1   372.2   395.4   424.7   464.7   536.0  1303.0  3386.8 11756.1  98187.1    98119
read      458.4   471.5   160.7   213.9   227.5   365.8   471.4   540.4   597.8   675.0   771.9   943.6  1399.4  5127.0 18160.2  48162.9    48176
read      473.8   613.4   160.7   216.6   231.3   392.0   497.1   563.9   616.7   679.3   748.4   867.9  1293.5  8941.1 31037.8  34956.7    34929
read      347.2   276.0   160.7   210.8   223.1   304.5   359.3   395.2   423.9   459.8   504.3   571.8   798.0  3078.8  9744.8  69714.3    69735
read      483.7   719.7   160.7   219.8   235.1   406.4   505.5   565.0   605.2   647.7   699.6   779.6  1612.6  8712.1 31288.0  20828.6    20753
read      346.5   304.7   160.7   212.2   224.3   303.5   354.9   387.9   413.0   445.0   487.5   552.2   868.0  3468.9 10173.4  84504.9    84642
read      464.7   448.2   160.7   217.4   231.0   382.8   484.6   550.1   606.0   677.8   770.1   940.2  1379.9  5075.6 15574.3  42351.9    42333
read      365.6   255.5   160.7   216.3   228.6   320.8   383.6   424.2   455.6   492.6   537.2   605.1   898.0  2902.8  8501.6  61516.2    61587
read      342.0   386.1   148.8   212.1   224.8   309.5   363.5   396.9   422.7   453.7   493.1   549.1   690.9  1515.1  6661.4  77900.6    77998
read      321.8   269.0   148.8   209.4   221.8   294.4   339.8   368.3   390.4   417.0   452.0   504.3   637.1  1144.1  8042.8  97598.2    97625
read      475.4   839.9   160.7   218.5   233.0   384.8   482.1   540.7   581.3   625.3   678.8   758.7  1372.4 11345.7 32168.3  23762.2    23781
read      353.5   296.8   160.7   212.8   224.8   305.2   361.9   400.2   432.1   471.6   520.4   587.1   852.9  3491.4 10358.3  66789.9    66723
read      457.6   551.6   160.7   217.1   231.6   380.7   473.8   536.7   585.5   639.5   702.1   800.4  1344.5  6704.3 28986.4  31023.8    31016
read      485.1   785.2   160.7   218.8   232.5   375.0   470.1   535.2   590.2   663.6   759.7   959.7  1758.5  9929.4 31680.8  47305.5    47394
read      383.3   432.2   160.7   215.3   227.6   310.7   361.4   395.2   423.8   461.8   520.1   694.7  1695.3  4115.4 10319.6  95213.2    95335
read      414.2   420.1   173.5   256.1   280.9   382.7   421.3   442.3   458.7   477.1   504.4   551.5   825.7  6108.9 16121.2   5247.2     5252
read      384.3   276.9   160.7   211.1   224.2   322.0   396.3   447.0   486.2   535.1   604.5   731.8  1103.5  2145.6  8608.2  65957.6    65908
read      450.6   746.8   160.7   213.1   227.5   384.0   470.9   515.9   544.1   575.8   614.5   678.2  1298.5 10090.4 31674.9  16813.5    16889
read      449.6   573.1   160.7   210.3   224.4   366.0   454.2   512.1   562.6   625.7   700.9   834.8  1457.8  8539.0 25885.9  42935.0    42912
read      340.5   336.4   148.8   208.9   220.9   295.0   341.6   371.1   394.7   424.5   465.0   536.2  1098.9  3529.9 12427.6  99840.7    99898
read      419.3   402.6   160.7   214.8   230.1   370.7   460.5   513.4   550.5   588.7   633.9   700.1   912.7  4753.3 12521.3  26298.7    26385
read      412.9   239.4   148.8   218.9   234.4   376.6   467.4   515.2   546.9   581.3   621.5   680.0   839.0  2786.8  8330.4  22650.4    22616
read      422.9   274.1   148.8   214.2   229.0   369.2   457.4   512.5   557.8   611.6   678.4   786.9  1091.1  2035.0  9725.7  50636.8    50605
read      341.3   240.2   148.8   212.5   224.6   301.8   350.5   382.4   406.3   436.9   479.0   546.7   813.4  3188.1  8206.3  90350.1    90283
read      482.3   690.9   160.7   221.6   237.7   398.7   500.3   565.3   613.1   667.5   732.6   838.7  1330.0  8892.0 31635.8  26275.7    26273
read      429.6   269.0   160.7   217.5   232.5   379.5   468.5   524.3   567.3   617.8   680.4   787.5  1078.0  2173.9 10218.5  48545.2    48521
read      424.9   250.1   160.7   221.2   238.5   384.5   468.8   522.7   561.9   605.1   655.2   726.3   920.2  2674.3  9411.8  34046.3    34058
read      351.0   177.5   160.7   214.9   227.5   316.5   373.6   409.2   436.1   468.7   509.2   575.1   772.4  1596.6  7592.9  75743.9    75648
read      398.7   242.4   160.7   226.2   242.7   388.6   452.0   479.4   498.0   520.0   547.4   593.2   737.7  3295.8 10657.8  19532.4    19482
read      393.4   207.9   160.7   227.3   244.3   391.6   442.3   465.3   481.9   500.5   526.0   566.5   676.5  2856.6  8034.9  15112.7    15054
read      337.1   176.7   160.7   209.8   222.6   306.7   361.3   394.4   419.5   449.6   487.7   543.3   675.4  1227.8  7790.4  75617.2    75754
read      396.1   386.7   173.5   257.4   283.0   368.3   400.4   419.7   432.8   452.0   476.3   527.4   693.0  7021.6 15411.5   5137.6     5187
read      396.2   241.3   160.7   229.9   249.3   386.6   440.8   466.1   484.4   504.0   531.8   574.2   686.7  2935.4  8881.6  17610.4    17656
read      322.9   163.9   160.7   209.1   221.3   295.1   341.8   370.8   393.0   419.8   454.9   506.6   647.5  1319.0  7502.2  96366.1    96343
read      373.3   206.0   160.7   218.3   231.8   338.9   416.9   459.2   485.8   513.2   545.0   592.1   722.5  1784.2  8386.8  36675.1    36665
read      334.4   158.9   148.8   210.9   223.4   303.5   356.2   389.1   413.6   443.6   481.8   539.9   682.4  1366.1  6415.4  85382.0    85269
read      380.9   212.7   160.7   220.2   234.2   346.4   433.0   473.3   498.0   525.2   556.6   604.8   721.2  1484.3  9368.7  31596.9    31525
read      347.0   186.2   160.7   211.9   225.1   315.5   373.0   409.3   436.7   468.5   506.3   559.4   683.0  1201.4  8147.7  61895.0    61798
read      405.4   349.1   173.5   234.2   254.0   390.5   435.0   458.6   474.2   495.4   522.0   569.7   785.1  4281.3 16787.2  12205.6    12253
read      397.3   261.0   160.7   225.5   242.9   374.0   446.8   481.1   503.1   528.7   558.9   607.4   735.8  3066.8 12508.6  25681.5    25710
read      332.9   167.1   148.8   209.3   221.9   303.0   356.1   388.5   412.3   441.3   478.7   536.0   676.6  1354.5  5610.3  79920.6    79937
read      398.5   313.3   160.7   248.8   273.5   381.8   417.6   435.3   450.8   467.0   492.1   533.4   670.4  5102.1 12406.8   7256.7     7271
read      330.3   156.9   160.7   209.8   222.3   300.0   350.4   382.5   406.0   435.4   472.7   531.6   676.9  1264.7  6150.4  85790.6    85861
read      327.3   170.9   160.7   210.3   222.7   297.9   346.0   376.5   399.5   428.0   464.2   520.6   663.7  1235.4  6601.7  91279.4    91467
read      340.1   182.2   160.7   210.5   223.4   310.6   365.8   398.6   423.9   453.9   491.4   544.9   679.9  1398.7  7466.3  72253.7    72217
read      376.9   214.8   160.7   218.9   232.4   345.0   428.0   466.7   490.9   516.4   546.4   592.5   712.3  1282.6  9051.7  31025.9    31080
read      338.8   162.6   148.8   211.5   224.5   310.0   363.9   396.2   420.9   450.2   486.8   541.0   678.3  1345.5  6817.8  76860.3    76878
read      333.5   169.4   148.8   210.6   223.4   304.3   355.5   387.1   410.5   438.7   474.8   531.7   679.2  1318.2  7659.0  84505.1    84584
read      400.6   307.4   160.7   232.4   251.8   393.7   438.0   460.6   475.7   495.3   519.2   560.3   672.3  3879.3 12437.2  12501.4    12492
read      354.5   176.8   160.7   215.0   228.4   325.0   384.3   420.5   448.0   479.3   516.0   569.5   693.2  1140.9  7649.4  56997.1    57106
read      319.9   179.8   148.8   208.0   220.3   292.6   338.1   366.9   388.9   415.5   450.4   502.4   634.5  1149.8  7619.7  96233.5    96245
read      395.2   324.1   173.5   249.6   274.4   374.4   408.0   427.5   441.2   460.1   485.2   531.7   674.1  5459.9 11278.9   6767.8     6791

Total QPS = 51261.7 (61514056 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15193972326 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.48%,100.00%
