#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      362.2   308.3   160.7   216.4   227.7   306.6   363.4   406.4   446.2   495.4   553.3   631.8   914.3  3379.7  9392.0  69154.8    69123
read      336.3   305.9   160.7   215.5   226.6   296.8   340.4   370.2   395.4   429.0   475.8   546.4   709.4  3405.1 10591.1  90641.1    90562
read      349.0   197.5   160.7   217.3   228.7   308.1   361.4   399.1   431.8   472.7   525.0   594.4   739.7  1774.3  8152.3  72514.7    72433
read      447.5   417.0   160.7   220.5   234.7   363.9   460.7   526.3   578.2   640.9   729.8   882.1  1399.6  4998.4 12616.5  57441.0    57421
read      348.2   358.7   160.7   216.1   227.1   298.6   345.4   379.6   408.4   449.0   501.9   580.5   849.1  3972.9 15031.7  83208.7    83201
read      478.9   606.7   160.7   222.2   237.6   389.4   495.3   563.6   616.5   679.4   755.4   887.5  1386.3  7763.2 30609.8  42375.2    42272
read      359.5   385.5   160.7   219.0   230.0   308.3   358.4   393.0   422.4   461.7   514.1   593.7   887.7  4431.2 13511.5  82082.1    82265
read      350.2   394.9   160.7   217.4   228.0   299.8   346.3   380.5   408.7   448.6   501.2   575.9   778.9  4220.4 13503.2  82355.7    82460
read      462.6   525.4   160.7   224.0   241.1   395.7   500.2   561.4   605.2   651.9   706.5   787.7  1078.6  6638.6 21287.3  33586.3    33558
read      449.1   301.7   160.7   229.1   247.7   404.8   520.1   573.9   608.5   643.3   685.1   743.8   875.8  2874.0  9206.4  24450.0    24399
read      350.4   257.8   160.7   219.4   230.6   308.2   357.1   390.1   417.2   453.2   501.2   578.7   874.3  2597.3  8894.9  89577.6    89605
read      445.8   329.6   173.5   225.5   243.4   394.3   497.1   556.8   599.6   642.9   693.6   765.2   942.6  4023.4 11777.4  33255.7    33276
read      461.3   555.3   160.7   219.4   234.1   381.4   486.4   551.9   600.9   652.9   710.8   794.4  1223.8  6345.9 28774.8  34814.4    34803
read      466.5   619.4   160.7   219.6   234.1   380.3   478.7   543.3   594.1   653.1   723.7   834.3  1381.8  7132.9 30600.1  45342.9    45353
read      376.8   389.8   160.7   218.0   229.1   311.9   371.6   416.6   455.5   503.8   566.0   672.6  1142.3  4460.8 11401.9  75402.9    75381
read      337.8   305.2   160.7   215.8   226.7   298.0   342.9   373.2   398.8   432.6   479.3   548.5   714.3  3193.9 11007.5  91761.7    91628
read      452.9   291.6   160.7   229.1   247.8   407.3   519.9   577.7   615.5   654.9   700.0   763.2   912.8  2495.7 12459.4  26816.2    26898
read      452.4   365.7   173.5   245.7   270.0   439.6   501.0   530.6   549.5   576.3   608.6   659.6   796.0  4417.9 17079.6  10647.3    10732
read      452.4   294.2   160.7   231.2   252.0   420.8   516.0   565.2   598.8   633.3   675.4   735.8   870.4  2494.2 15267.6  23663.8    23656
read      444.1   244.7   160.7   225.4   243.5   401.3   497.8   552.6   594.4   640.2   693.1   773.7   992.9  1575.9  8336.0  43186.2    43123
read      442.5   277.0   160.7   226.7   245.1   396.5   493.8   550.5   593.1   638.1   690.4   764.2   943.0  1983.7  9994.3  39109.8    39024
read      460.4   338.8   160.7   230.8   249.6   423.2   537.5   588.8   620.9   655.5   695.9   760.5   918.4  2498.3 11908.7  21455.4    21357
read      367.1   322.8   160.7   221.5   234.3   318.1   372.3   409.6   442.3   485.5   539.6   621.8   849.8  3755.1 11408.6  76020.9    75966
read      490.8   565.8   160.7   224.1   239.9   381.9   497.8   572.8   631.7   710.4   820.2  1042.9  1607.8  7542.9 28679.4  49733.1    49772
read      382.1   239.8   160.7   219.3   231.9   328.1   397.6   448.2   489.7   537.8   596.8   688.5   974.4  1683.1  8140.8  64945.2    65150
read      433.4   271.1   160.7   239.8   259.9   422.5   482.8   510.8   531.7   553.8   586.5   635.5   784.5  4050.0 10994.7  13478.9    13498
read      395.2   241.7   160.7   223.7   238.9   347.7   430.1   487.8   525.7   564.8   610.2   672.0   799.6  1359.8  9778.3  43375.3    43386
read      344.0   189.1   160.7   217.6   229.0   309.1   360.2   393.6   421.0   456.5   503.7   572.8   718.0  1450.6  8296.8  82914.9    82950
read      334.3   183.3   160.7   216.9   228.2   303.9   349.6   379.4   402.7   433.6   476.3   541.2   679.1  1280.7  7013.4  93352.2    93340
read      441.2   349.9   173.5   259.5   287.6   421.0   467.9   494.5   512.4   535.8   566.1   618.5   770.0  5262.0 12662.6   8646.3     8623
read      437.1   283.5   173.5   242.8   264.9   424.0   488.6   519.8   540.4   565.5   595.1   645.8   788.1  3198.8 12468.8  15139.5    15236
read      331.9   221.6   160.7   216.5   228.0   302.5   346.3   373.9   396.3   424.9   464.6   527.1   661.5  1514.9  7980.4  99111.5    99147
